frequency;V(/OPA858/VOUT) (phase);V(/OPA858/VOUT) (gain);
1.94536e+12;93.9062;-182.594;
1.94984e+12;93.8972;-182.614;
1.95434e+12;93.8883;-182.634;
1.95884e+12;93.8794;-182.654;
1.96336e+12;93.8705;-182.674;
1.96789e+12;93.8617;-182.694;
1.97242e+12;93.8528;-182.714;
1.97697e+12;93.844;-182.734;
1.98153e+12;93.8352;-182.753;
1.98609e+12;93.8264;-182.773;
1.99067e+12;93.8176;-182.793;
1.99526e+12;93.8089;-182.813;
1.99986e+12;93.8002;-182.833;
2.00447e+12;93.7914;-182.853;
2.00909e+12;93.7828;-182.873;
2.01372e+12;93.7741;-182.893;
2.01837e+12;93.7654;-182.913;
2.02302e+12;93.7568;-182.933;
2.02768e+12;93.7482;-182.953;
2.03236e+12;93.7396;-182.972;
2.03704e+12;93.7311;-182.992;
2.04174e+12;93.7225;-183.012;
2.04644e+12;93.714;-183.032;
2.05116e+12;93.7055;-183.052;
2.05589e+12;93.697;-183.072;
2.06063e+12;93.6885;-183.092;
2.06538e+12;93.68;-183.112;
2.07014e+12;93.6716;-183.132;
2.07491e+12;93.6632;-183.152;
2.0797e+12;93.6548;-183.172;
2.08449e+12;93.6464;-183.191;
2.0893e+12;93.6381;-183.211;
2.09411e+12;93.6297;-183.231;
2.09894e+12;93.6214;-183.251;
2.10378e+12;93.6131;-183.271;
2.10863e+12;93.6048;-183.291;
2.11349e+12;93.5966;-183.311;
2.11836e+12;93.5883;-183.331;
2.12324e+12;93.5801;-183.351;
2.12814e+12;93.5719;-183.371;
2.13304e+12;93.5637;-183.391;
2.13796e+12;93.5555;-183.411;
2.14289e+12;93.5474;-183.43;
2.14783e+12;93.5393;-183.45;
2.15278e+12;93.5312;-183.47;
2.15774e+12;93.5231;-183.49;
2.16272e+12;93.515;-183.51;
2.1677e+12;93.5069;-183.53;
2.1727e+12;93.4989;-183.55;
2.17771e+12;93.4909;-183.57;
2.18273e+12;93.4829;-183.59;
2.18776e+12;93.4749;-183.61;
2.1928e+12;93.4669;-183.63;
2.19786e+12;93.459;-183.65;
2.20293e+12;93.451;-183.669;
2.208e+12;93.4431;-183.689;
2.21309e+12;93.4352;-183.709;
2.2182e+12;93.4274;-183.729;
2.22331e+12;93.4195;-183.749;
2.22844e+12;93.4117;-183.769;
2.23357e+12;93.4038;-183.789;
2.23872e+12;93.396;-183.809;
2.24388e+12;93.3882;-183.829;
2.24905e+12;93.3805;-183.849;
2.25424e+12;93.3727;-183.869;
2.25944e+12;93.365;-183.889;
2.26464e+12;93.3573;-183.909;
2.26986e+12;93.3496;-183.928;
2.2751e+12;93.3419;-183.948;
2.28034e+12;93.3342;-183.968;
2.2856e+12;93.3266;-183.988;
2.29087e+12;93.319;-184.008;
2.29615e+12;93.3114;-184.028;
2.30144e+12;93.3038;-184.048;
2.30675e+12;93.2962;-184.068;
2.31206e+12;93.2886;-184.088;
2.31739e+12;93.2811;-184.108;
2.32274e+12;93.2736;-184.128;
2.32809e+12;93.2661;-184.148;
2.33346e+12;93.2586;-184.168;
2.33884e+12;93.2511;-184.188;
2.34423e+12;93.2436;-184.207;
2.34963e+12;93.2362;-184.227;
2.35505e+12;93.2288;-184.247;
2.36048e+12;93.2214;-184.267;
2.36592e+12;93.214;-184.287;
2.37137e+12;93.2066;-184.307;
2.37684e+12;93.1993;-184.327;
2.38232e+12;93.1919;-184.347;
2.38781e+12;93.1846;-184.367;
2.39332e+12;93.1773;-184.387;
2.39883e+12;93.17;-184.407;
2.40436e+12;93.1627;-184.427;
2.40991e+12;93.1555;-184.447;
2.41546e+12;93.1483;-184.467;
2.42103e+12;93.141;-184.487;
2.42661e+12;93.1338;-184.506;
2.4322e+12;93.1266;-184.526;
2.43781e+12;93.1195;-184.546;
2.44343e+12;93.1123;-184.566;
2.44906e+12;93.1052;-184.586;
2.45471e+12;93.0981;-184.606;
2.46037e+12;93.0909;-184.626;
2.46604e+12;93.0839;-184.646;
2.47172e+12;93.0768;-184.666;
2.47742e+12;93.0697;-184.686;
2.48313e+12;93.0627;-184.706;
2.48886e+12;93.0557;-184.726;
2.49459e+12;93.0487;-184.746;
2.50035e+12;93.0417;-184.766;
2.50611e+12;93.0347;-184.786;
2.51189e+12;93.0277;-184.806;
2.51768e+12;93.0208;-184.825;
2.52348e+12;93.0138;-184.845;
2.5293e+12;93.0069;-184.865;
2.53513e+12;93;-184.885;
2.54097e+12;92.9932;-184.905;
2.54683e+12;92.9863;-184.925;
2.5527e+12;92.9794;-184.945;
2.55859e+12;92.9726;-184.965;
2.56448e+12;92.9658;-184.985;
2.5704e+12;92.959;-185.005;
2.57632e+12;92.9522;-185.025;
2.58226e+12;92.9454;-185.045;
2.58821e+12;92.9387;-185.065;
2.59418e+12;92.9319;-185.085;
2.60016e+12;92.9252;-185.105;
2.60615e+12;92.9185;-185.125;
2.61216e+12;92.9118;-185.145;
2.61818e+12;92.9051;-185.165;
2.62422e+12;92.8984;-185.184;
2.63027e+12;92.8918;-185.204;
2.63633e+12;92.8851;-185.224;
2.64241e+12;92.8785;-185.244;
2.6485e+12;92.8719;-185.264;
2.65461e+12;92.8653;-185.284;
2.66073e+12;92.8588;-185.304;
2.66686e+12;92.8522;-185.324;
2.67301e+12;92.8457;-185.344;
2.67917e+12;92.8391;-185.364;
2.68534e+12;92.8326;-185.384;
2.69153e+12;92.8261;-185.404;
2.69774e+12;92.8196;-185.424;
2.70396e+12;92.8132;-185.444;
2.71019e+12;92.8067;-185.464;
2.71644e+12;92.8003;-185.484;
2.7227e+12;92.7938;-185.504;
2.72898e+12;92.7874;-185.524;
2.73527e+12;92.781;-185.544;
2.74157e+12;92.7746;-185.563;
2.74789e+12;92.7683;-185.583;
2.75423e+12;92.7619;-185.603;
2.76058e+12;92.7556;-185.623;
2.76694e+12;92.7493;-185.643;
2.77332e+12;92.743;-185.663;
2.77971e+12;92.7367;-185.683;
2.78612e+12;92.7304;-185.703;
2.79254e+12;92.7241;-185.723;
2.79898e+12;92.7179;-185.743;
2.80543e+12;92.7116;-185.763;
2.8119e+12;92.7054;-185.783;
2.81838e+12;92.6992;-185.803;
2.82488e+12;92.693;-185.823;
2.83139e+12;92.6868;-185.843;
2.83792e+12;92.6807;-185.863;
2.84446e+12;92.6745;-185.883;
2.85102e+12;92.6684;-185.903;
2.85759e+12;92.6622;-185.923;
2.86418e+12;92.6561;-185.943;
2.87078e+12;92.65;-185.962;
2.8774e+12;92.644;-185.982;
2.88403e+12;92.6379;-186.002;
2.89068e+12;92.6318;-186.022;
2.89734e+12;92.6258;-186.042;
2.90402e+12;92.6198;-186.062;
2.91072e+12;92.6137;-186.082;
2.91743e+12;92.6077;-186.102;
2.92415e+12;92.6018;-186.122;
2.93089e+12;92.5958;-186.142;
2.93765e+12;92.5898;-186.162;
2.94442e+12;92.5839;-186.182;
2.95121e+12;92.578;-186.202;
2.95801e+12;92.572;-186.222;
2.96483e+12;92.5661;-186.242;
2.97167e+12;92.5602;-186.262;
2.97852e+12;92.5544;-186.282;
2.98538e+12;92.5485;-186.302;
2.99226e+12;92.5427;-186.322;
2.99916e+12;92.5368;-186.342;
3.00608e+12;92.531;-186.362;
3.01301e+12;92.5252;-186.382;
3.01995e+12;92.5194;-186.402;
3.02691e+12;92.5136;-186.421;
3.03389e+12;92.5078;-186.441;
3.04089e+12;92.5021;-186.461;
3.04789e+12;92.4963;-186.481;
3.05492e+12;92.4906;-186.501;
3.06196e+12;92.4849;-186.521;
3.06902e+12;92.4792;-186.541;
3.0761e+12;92.4735;-186.561;
3.08319e+12;92.4678;-186.581;
3.0903e+12;92.4621;-186.601;
3.09742e+12;92.4565;-186.621;
3.10456e+12;92.4509;-186.641;
3.11172e+12;92.4452;-186.661;
3.11889e+12;92.4396;-186.681;
3.12608e+12;92.434;-186.701;
3.13329e+12;92.4284;-186.721;
3.14051e+12;92.4229;-186.741;
3.14775e+12;92.4173;-186.761;
3.155e+12;92.4117;-186.781;
3.16228e+12;92.4062;-186.801;
3.16957e+12;92.4007;-186.821;
3.17687e+12;92.3952;-186.841;
3.1842e+12;92.3897;-186.861;
3.19154e+12;92.3842;-186.881;
3.1989e+12;92.3787;-186.901;
3.20627e+12;92.3732;-186.92;
3.21366e+12;92.3678;-186.94;
3.22107e+12;92.3624;-186.96;
3.22849e+12;92.3569;-186.98;
3.23594e+12;92.3515;-187;
3.2434e+12;92.3461;-187.02;
3.25087e+12;92.3407;-187.04;
3.25837e+12;92.3354;-187.06;
3.26588e+12;92.33;-187.08;
3.27341e+12;92.3247;-187.1;
3.28095e+12;92.3193;-187.12;
3.28852e+12;92.314;-187.14;
3.2961e+12;92.3087;-187.16;
3.3037e+12;92.3034;-187.18;
3.31131e+12;92.2981;-187.2;
3.31894e+12;92.2928;-187.22;
3.3266e+12;92.2875;-187.24;
3.33426e+12;92.2823;-187.26;
3.34195e+12;92.2771;-187.28;
3.34965e+12;92.2718;-187.3;
3.35738e+12;92.2666;-187.32;
3.36512e+12;92.2614;-187.34;
3.37287e+12;92.2562;-187.36;
3.38065e+12;92.251;-187.38;
3.38844e+12;92.2459;-187.4;
3.39625e+12;92.2407;-187.42;
3.40408e+12;92.2356;-187.44;
3.41193e+12;92.2304;-187.46;
3.41979e+12;92.2253;-187.48;
3.42768e+12;92.2202;-187.499;
3.43558e+12;92.2151;-187.519;
3.4435e+12;92.21;-187.539;
3.45144e+12;92.2049;-187.559;
3.45939e+12;92.1999;-187.579;
3.46737e+12;92.1948;-187.599;
3.47536e+12;92.1898;-187.619;
3.48337e+12;92.1847;-187.639;
3.4914e+12;92.1797;-187.659;
3.49945e+12;92.1747;-187.679;
3.50752e+12;92.1697;-187.699;
3.5156e+12;92.1647;-187.719;
3.52371e+12;92.1598;-187.739;
3.53183e+12;92.1548;-187.759;
3.53997e+12;92.1499;-187.779;
3.54813e+12;92.1449;-187.799;
3.55631e+12;92.14;-187.819;
3.56451e+12;92.1351;-187.839;
3.57273e+12;92.1302;-187.859;
3.58096e+12;92.1253;-187.879;
3.58922e+12;92.1204;-187.899;
3.59749e+12;92.1155;-187.919;
3.60579e+12;92.1107;-187.939;
3.6141e+12;92.1058;-187.959;
3.62243e+12;92.101;-187.979;
3.63078e+12;92.0962;-187.999;
3.63915e+12;92.0914;-188.019;
3.64754e+12;92.0866;-188.039;
3.65595e+12;92.0818;-188.059;
3.66438e+12;92.077;-188.079;
3.67282e+12;92.0722;-188.099;
3.68129e+12;92.0675;-188.119;
3.68978e+12;92.0627;-188.138;
3.69828e+12;92.058;-188.158;
3.70681e+12;92.0532;-188.178;
3.71535e+12;92.0485;-188.198;
3.72392e+12;92.0438;-188.218;
3.7325e+12;92.0391;-188.238;
3.74111e+12;92.0344;-188.258;
3.74973e+12;92.0298;-188.278;
3.75837e+12;92.0251;-188.298;
3.76704e+12;92.0205;-188.318;
3.77572e+12;92.0158;-188.338;
3.78443e+12;92.0112;-188.358;
3.79315e+12;92.0066;-188.378;
3.80189e+12;92.002;-188.398;
3.81066e+12;91.9974;-188.418;
3.81944e+12;91.9928;-188.438;
3.82825e+12;91.9882;-188.458;
3.83707e+12;91.9836;-188.478;
3.84592e+12;91.9791;-188.498;
3.85478e+12;91.9745;-188.518;
3.86367e+12;91.97;-188.538;
3.87258e+12;91.9655;-188.558;
3.8815e+12;91.961;-188.578;
3.89045e+12;91.9564;-188.598;
3.89942e+12;91.952;-188.618;
3.90841e+12;91.9475;-188.638;
3.91742e+12;91.943;-188.658;
3.92645e+12;91.9385;-188.678;
3.9355e+12;91.9341;-188.698;
3.94457e+12;91.9296;-188.718;
3.95367e+12;91.9252;-188.738;
3.96278e+12;91.9208;-188.758;
3.97192e+12;91.9164;-188.778;
3.98107e+12;91.912;-188.798;
3.99025e+12;91.9076;-188.818;
3.99945e+12;91.9032;-188.838;
4.00867e+12;91.8988;-188.858;
4.01791e+12;91.8945;-188.878;
4.02717e+12;91.8901;-188.898;
4.03645e+12;91.8858;-188.917;
4.04576e+12;91.8814;-188.937;
4.05509e+12;91.8771;-188.957;
4.06443e+12;91.8728;-188.977;
4.0738e+12;91.8685;-188.997;
4.08319e+12;91.8642;-189.017;
4.09261e+12;91.8599;-189.037;
4.10204e+12;91.8556;-189.057;
4.1115e+12;91.8514;-189.077;
4.12098e+12;91.8471;-189.097;
4.13048e+12;91.8429;-189.117;
4.14e+12;91.8387;-189.137;
4.14954e+12;91.8344;-189.157;
4.15911e+12;91.8302;-189.177;
4.16869e+12;91.826;-189.197;
4.1783e+12;91.8218;-189.217;
4.18794e+12;91.8176;-189.237;
4.19759e+12;91.8135;-189.257;
4.20727e+12;91.8093;-189.277;
4.21697e+12;91.8051;-189.297;
4.22669e+12;91.801;-189.317;
4.23643e+12;91.7968;-189.337;
4.2462e+12;91.7927;-189.357;
4.25598e+12;91.7886;-189.377;
4.2658e+12;91.7845;-189.397;
4.27563e+12;91.7804;-189.417;
4.28549e+12;91.7763;-189.437;
4.29536e+12;91.7722;-189.457;
4.30527e+12;91.7681;-189.477;
4.31519e+12;91.7641;-189.497;
4.32514e+12;91.76;-189.517;
4.33511e+12;91.756;-189.537;
4.3451e+12;91.752;-189.557;
4.35512e+12;91.7479;-189.577;
4.36516e+12;91.7439;-189.597;
4.37522e+12;91.7399;-189.617;
4.38531e+12;91.7359;-189.637;
4.39542e+12;91.7319;-189.657;
4.40555e+12;91.7279;-189.677;
4.4157e+12;91.724;-189.697;
4.42588e+12;91.72;-189.717;
4.43609e+12;91.7161;-189.737;
4.44631e+12;91.7121;-189.757;
4.45656e+12;91.7082;-189.777;
4.46684e+12;91.7043;-189.797;
4.47713e+12;91.7003;-189.817;
4.48745e+12;91.6964;-189.837;
4.4978e+12;91.6925;-189.856;
4.50817e+12;91.6886;-189.876;
4.51856e+12;91.6848;-189.896;
4.52898e+12;91.6809;-189.916;
4.53942e+12;91.677;-189.936;
4.54988e+12;91.6732;-189.956;
4.56037e+12;91.6693;-189.976;
4.57088e+12;91.6655;-189.996;
4.58142e+12;91.6617;-190.016;
4.59198e+12;91.6579;-190.036;
4.60257e+12;91.654;-190.056;
4.61318e+12;91.6502;-190.076;
4.62381e+12;91.6465;-190.096;
4.63447e+12;91.6427;-190.116;
4.64515e+12;91.6389;-190.136;
4.65586e+12;91.6351;-190.156;
4.66659e+12;91.6314;-190.176;
4.67735e+12;91.6276;-190.196;
4.68813e+12;91.6239;-190.216;
4.69894e+12;91.6202;-190.236;
4.70977e+12;91.6164;-190.256;
4.72063e+12;91.6127;-190.276;
4.73151e+12;91.609;-190.296;
4.74242e+12;91.6053;-190.316;
4.75335e+12;91.6016;-190.336;
4.76431e+12;91.5979;-190.356;
4.77529e+12;91.5943;-190.376;
4.7863e+12;91.5906;-190.396;
4.79733e+12;91.587;-190.416;
4.80839e+12;91.5833;-190.436;
4.81948e+12;91.5797;-190.456;
4.83059e+12;91.576;-190.476;
4.84172e+12;91.5724;-190.496;
4.85289e+12;91.5688;-190.516;
4.86407e+12;91.5652;-190.536;
4.87528e+12;91.5616;-190.556;
4.88652e+12;91.558;-190.576;
4.89779e+12;91.5544;-190.596;
4.90908e+12;91.5509;-190.616;
4.9204e+12;91.5473;-190.636;
4.93174e+12;91.5437;-190.656;
4.94311e+12;91.5402;-190.676;
4.9545e+12;91.5367;-190.696;
4.96592e+12;91.5331;-190.716;
4.97737e+12;91.5296;-190.736;
4.98884e+12;91.5261;-190.756;
5.00035e+12;91.5226;-190.776;
5.01187e+12;91.5191;-190.796;
5.02343e+12;91.5156;-190.816;
5.03501e+12;91.5121;-190.836;
5.04661e+12;91.5086;-190.856;
5.05825e+12;91.5052;-190.876;
5.06991e+12;91.5017;-190.896;
5.08159e+12;91.4983;-190.916;
5.09331e+12;91.4948;-190.936;
5.10505e+12;91.4914;-190.956;
5.11682e+12;91.4879;-190.976;
5.12861e+12;91.4845;-190.996;
5.14044e+12;91.4811;-191.016;
5.15229e+12;91.4777;-191.036;
5.16416e+12;91.4743;-191.055;
5.17607e+12;91.4709;-191.075;
5.188e+12;91.4675;-191.095;
5.19996e+12;91.4642;-191.115;
5.21195e+12;91.4608;-191.135;
5.22396e+12;91.4575;-191.155;
5.236e+12;91.4541;-191.175;
5.24807e+12;91.4508;-191.195;
5.26017e+12;91.4474;-191.215;
5.2723e+12;91.4441;-191.235;
5.28445e+12;91.4408;-191.255;
5.29663e+12;91.4375;-191.275;
5.30884e+12;91.4342;-191.295;
5.32108e+12;91.4309;-191.315;
5.33335e+12;91.4276;-191.335;
5.34564e+12;91.4243;-191.355;
5.35797e+12;91.421;-191.375;
5.37032e+12;91.4178;-191.395;
5.3827e+12;91.4145;-191.415;
5.39511e+12;91.4113;-191.435;
5.40754e+12;91.408;-191.455;
5.42001e+12;91.4048;-191.475;
5.4325e+12;91.4015;-191.495;
5.44503e+12;91.3983;-191.515;
5.45758e+12;91.3951;-191.535;
5.47016e+12;91.3919;-191.555;
5.48277e+12;91.3887;-191.575;
5.49541e+12;91.3855;-191.595;
5.50808e+12;91.3823;-191.615;
5.52077e+12;91.3792;-191.635;
5.5335e+12;91.376;-191.655;
5.54626e+12;91.3728;-191.675;
5.55904e+12;91.3697;-191.695;
5.57186e+12;91.3665;-191.715;
5.5847e+12;91.3634;-191.735;
5.59758e+12;91.3602;-191.755;
5.61048e+12;91.3571;-191.775;
5.62341e+12;91.354;-191.795;
5.63638e+12;91.3509;-191.815;
5.64937e+12;91.3478;-191.835;
5.66239e+12;91.3447;-191.855;
5.67545e+12;91.3416;-191.875;
5.68853e+12;91.3385;-191.895;
5.70164e+12;91.3354;-191.915;
5.71479e+12;91.3324;-191.935;
5.72796e+12;91.3293;-191.955;
5.74116e+12;91.3262;-191.975;
5.7544e+12;91.3232;-191.995;
5.76766e+12;91.3202;-192.015;
5.78096e+12;91.3171;-192.035;
5.79429e+12;91.3141;-192.055;
5.80764e+12;91.3111;-192.075;
5.82103e+12;91.3081;-192.095;
5.83445e+12;91.3051;-192.115;
5.8479e+12;91.3021;-192.135;
5.86138e+12;91.2991;-192.155;
5.87489e+12;91.2961;-192.175;
5.88844e+12;91.2931;-192.195;
5.90201e+12;91.2901;-192.215;
5.91562e+12;91.2872;-192.235;
5.92925e+12;91.2842;-192.255;
5.94292e+12;91.2812;-192.275;
5.95662e+12;91.2783;-192.295;
5.97035e+12;91.2754;-192.315;
5.98412e+12;91.2724;-192.335;
5.99791e+12;91.2695;-192.355;
6.01174e+12;91.2666;-192.375;
6.0256e+12;91.2637;-192.395;
6.03949e+12;91.2608;-192.415;
6.05341e+12;91.2579;-192.435;
6.06736e+12;91.255;-192.455;
6.08135e+12;91.2521;-192.475;
6.09537e+12;91.2492;-192.495;
6.10942e+12;91.2463;-192.515;
6.1235e+12;91.2435;-192.535;
6.13762e+12;91.2406;-192.555;
6.15177e+12;91.2378;-192.575;
6.16595e+12;91.2349;-192.595;
6.18016e+12;91.2321;-192.615;
6.19441e+12;91.2293;-192.635;
6.20869e+12;91.2264;-192.655;
6.223e+12;91.2236;-192.675;
6.23735e+12;91.2208;-192.694;
6.25173e+12;91.218;-192.714;
6.26614e+12;91.2152;-192.734;
6.28058e+12;91.2124;-192.754;
6.29506e+12;91.2096;-192.774;
6.30957e+12;91.2068;-192.794;
6.32412e+12;91.2041;-192.814;
6.3387e+12;91.2013;-192.834;
6.35331e+12;91.1985;-192.854;
6.36796e+12;91.1958;-192.874;
6.38263e+12;91.193;-192.894;
6.39735e+12;91.1903;-192.914;
6.4121e+12;91.1875;-192.934;
6.42688e+12;91.1848;-192.954;
6.44169e+12;91.1821;-192.974;
6.45654e+12;91.1794;-192.994;
6.47143e+12;91.1767;-193.014;
6.48634e+12;91.174;-193.034;
6.5013e+12;91.1713;-193.054;
6.51628e+12;91.1686;-193.074;
6.53131e+12;91.1659;-193.094;
6.54636e+12;91.1632;-193.114;
6.56145e+12;91.1605;-193.134;
6.57658e+12;91.1579;-193.154;
6.59174e+12;91.1552;-193.174;
6.60693e+12;91.1525;-193.194;
6.62217e+12;91.1499;-193.214;
6.63743e+12;91.1473;-193.234;
6.65273e+12;91.1446;-193.254;
6.66807e+12;91.142;-193.274;
6.68344e+12;91.1394;-193.294;
6.69885e+12;91.1367;-193.314;
6.71429e+12;91.1341;-193.334;
6.72977e+12;91.1315;-193.354;
6.74528e+12;91.1289;-193.374;
6.76083e+12;91.1263;-193.394;
6.77642e+12;91.1237;-193.414;
6.79204e+12;91.1211;-193.434;
6.80769e+12;91.1186;-193.454;
6.82339e+12;91.116;-193.474;
6.83912e+12;91.1134;-193.494;
6.85488e+12;91.1109;-193.514;
6.87068e+12;91.1083;-193.534;
6.88652e+12;91.1058;-193.554;
6.9024e+12;91.1032;-193.574;
6.91831e+12;91.1007;-193.594;
6.93426e+12;91.0982;-193.614;
6.95024e+12;91.0956;-193.634;
6.96627e+12;91.0931;-193.654;
6.98232e+12;91.0906;-193.674;
6.99842e+12;91.0881;-193.694;
7.01455e+12;91.0856;-193.714;
7.03072e+12;91.0831;-193.734;
7.04693e+12;91.0806;-193.754;
7.06318e+12;91.0781;-193.774;
7.07946e+12;91.0757;-193.794;
7.09578e+12;91.0732;-193.814;
7.11214e+12;91.0707;-193.834;
7.12853e+12;91.0682;-193.854;
7.14496e+12;91.0658;-193.874;
7.16143e+12;91.0633;-193.894;
7.17794e+12;91.0609;-193.914;
7.19449e+12;91.0585;-193.934;
7.21107e+12;91.056;-193.954;
7.2277e+12;91.0536;-193.974;
7.24436e+12;91.0512;-193.994;
7.26106e+12;91.0488;-194.014;
7.2778e+12;91.0463;-194.034;
7.29458e+12;91.0439;-194.054;
7.31139e+12;91.0415;-194.074;
7.32825e+12;91.0391;-194.094;
7.34514e+12;91.0368;-194.114;
7.36207e+12;91.0344;-194.134;
7.37904e+12;91.032;-194.154;
7.39605e+12;91.0296;-194.174;
7.4131e+12;91.0273;-194.194;
7.43019e+12;91.0249;-194.214;
7.44732e+12;91.0225;-194.234;
7.46449e+12;91.0202;-194.254;
7.4817e+12;91.0178;-194.274;
7.49894e+12;91.0155;-194.294;
7.51623e+12;91.0132;-194.314;
7.53356e+12;91.0108;-194.334;
7.55092e+12;91.0085;-194.354;
7.56833e+12;91.0062;-194.374;
7.58578e+12;91.0039;-194.394;
7.60326e+12;91.0016;-194.414;
7.62079e+12;90.9993;-194.434;
7.63836e+12;90.997;-194.454;
7.65597e+12;90.9947;-194.474;
7.67361e+12;90.9924;-194.494;
7.6913e+12;90.9901;-194.514;
7.70903e+12;90.9878;-194.534;
7.72681e+12;90.9856;-194.554;
7.74462e+12;90.9833;-194.574;
7.76247e+12;90.981;-194.594;
7.78037e+12;90.9788;-194.614;
7.7983e+12;90.9765;-194.634;
7.81628e+12;90.9743;-194.654;
7.8343e+12;90.9721;-194.674;
7.85236e+12;90.9698;-194.694;
7.87046e+12;90.9676;-194.714;
7.8886e+12;90.9654;-194.734;
7.90679e+12;90.9631;-194.754;
7.92501e+12;90.9609;-194.774;
7.94328e+12;90.9587;-194.794;
7.96159e+12;90.9565;-194.814;
7.97995e+12;90.9543;-194.834;
7.99834e+12;90.9521;-194.854;
8.01678e+12;90.9499;-194.874;
8.03526e+12;90.9477;-194.894;
8.05378e+12;90.9456;-194.914;
8.07235e+12;90.9434;-194.934;
8.09096e+12;90.9412;-194.954;
8.10961e+12;90.9391;-194.974;
8.12831e+12;90.9369;-194.994;
8.14704e+12;90.9347;-195.014;
8.16582e+12;90.9326;-195.034;
8.18465e+12;90.9305;-195.054;
8.20352e+12;90.9283;-195.074;
8.22243e+12;90.9262;-195.094;
8.24138e+12;90.9241;-195.114;
8.26038e+12;90.9219;-195.134;
8.27942e+12;90.9198;-195.154;
8.29851e+12;90.9177;-195.174;
8.31764e+12;90.9156;-195.194;
8.33681e+12;90.9135;-195.214;
8.35603e+12;90.9114;-195.234;
8.37529e+12;90.9093;-195.254;
8.3946e+12;90.9072;-195.274;
8.41395e+12;90.9051;-195.294;
8.43335e+12;90.903;-195.314;
8.45279e+12;90.9009;-195.334;
8.47227e+12;90.8989;-195.354;
8.4918e+12;90.8968;-195.374;
8.51138e+12;90.8947;-195.393;
8.531e+12;90.8927;-195.413;
8.55067e+12;90.8906;-195.433;
8.57038e+12;90.8886;-195.453;
8.59014e+12;90.8865;-195.473;
8.60994e+12;90.8845;-195.493;
8.62979e+12;90.8825;-195.513;
8.64968e+12;90.8804;-195.533;
8.66962e+12;90.8784;-195.553;
8.6896e+12;90.8764;-195.573;
8.70964e+12;90.8744;-195.593;
8.72971e+12;90.8724;-195.613;
8.74984e+12;90.8704;-195.633;
8.77001e+12;90.8684;-195.653;
8.79023e+12;90.8664;-195.673;
8.81049e+12;90.8644;-195.693;
8.8308e+12;90.8624;-195.713;
8.85116e+12;90.8604;-195.733;
8.87156e+12;90.8584;-195.753;
8.89201e+12;90.8565;-195.773;
8.91251e+12;90.8545;-195.793;
8.93305e+12;90.8525;-195.813;
8.95365e+12;90.8506;-195.833;
8.97429e+12;90.8486;-195.853;
8.99498e+12;90.8467;-195.873;
9.01571e+12;90.8447;-195.893;
9.03649e+12;90.8428;-195.913;
9.05733e+12;90.8408;-195.933;
9.07821e+12;90.8389;-195.953;
9.09913e+12;90.837;-195.973;
9.12011e+12;90.835;-195.993;
9.14113e+12;90.8331;-196.013;
9.1622e+12;90.8312;-196.033;
9.18333e+12;90.8293;-196.053;
9.2045e+12;90.8274;-196.073;
9.22571e+12;90.8255;-196.093;
9.24698e+12;90.8236;-196.113;
9.2683e+12;90.8217;-196.133;
9.28966e+12;90.8198;-196.153;
9.31108e+12;90.8179;-196.173;
9.33254e+12;90.816;-196.193;
9.35406e+12;90.8142;-196.213;
9.37562e+12;90.8123;-196.233;
9.39723e+12;90.8104;-196.253;
9.4189e+12;90.8086;-196.273;
9.44061e+12;90.8067;-196.293;
9.46237e+12;90.8048;-196.313;
9.48418e+12;90.803;-196.333;
9.50605e+12;90.8012;-196.353;
9.52796e+12;90.7993;-196.373;
9.54993e+12;90.7975;-196.393;
9.57194e+12;90.7956;-196.413;
9.59401e+12;90.7938;-196.433;
9.61612e+12;90.792;-196.453;
9.63829e+12;90.7902;-196.473;
9.66051e+12;90.7883;-196.493;
9.68278e+12;90.7865;-196.513;
9.7051e+12;90.7847;-196.533;
9.72747e+12;90.7829;-196.553;
9.7499e+12;90.7811;-196.573;
9.77237e+12;90.7793;-196.593;
9.7949e+12;90.7775;-196.613;
9.81748e+12;90.7757;-196.633;
9.84011e+12;90.774;-196.653;
9.86279e+12;90.7722;-196.673;
9.88553e+12;90.7704;-196.693;
9.90832e+12;90.7686;-196.713;
9.93116e+12;90.7669;-196.733;
9.95405e+12;90.7651;-196.753;
9.977e+12;90.7633;-196.773;
1e+13;90.7616;-196.793;
